"question_translation_id","knowledge_point_id","language_code","translated_question_text","question_id"
46116,37,"en","Multiply.\n200×258[[ans]]@",20005
46117,37,"en","Multiply.\n219×237[[ans]]@",20006
46118,37,"en","Multiply.\n265×163[[ans]]@",20007
46119,37,"en","Multiply.\n232×150[[ans]]@",20008
46120,37,"en","Multiply.\n263×158[[ans]]@",20009
46121,37,"en","Multiply.\n279×187[[ans]]@",20010
46122,37,"en","Multiply.\n220×107[[ans]]@",20011
46123,37,"en","Multiply.\n215×185[[ans]]@",20012
46124,37,"en","Multiply.\n210×166[[ans]]@",20013
46125,37,"en","Multiply.\n295×228[[ans]]@",20014
46126,37,"en","Multiply.\n197×255[[ans]]@",20015
46127,37,"en","Multiply.\n203×162[[ans]]@",20016
46128,37,"en","Multiply.\n269×152[[ans]]@",20017
46129,37,"en","Multiply.\n186×212[[ans]]@",20018
46130,37,"en","Multiply.\n237×282[[ans]]@",20019
46131,37,"en","Multiply.\n175×170[[ans]]@",20020
46132,37,"en","Multiply.\n132×192[[ans]]@",20021
46133,37,"en","Multiply.\n159×244[[ans]]@",20022
46134,37,"en","Multiply.\n268×296[[ans]]@",20023
46135,37,"en","Multiply.\n136×287[[ans]]@",20024
46136,37,"en","Multiply.\n167×226[[ans]]@",20025
46137,37,"en","Multiply.\n195×171[[ans]]@",20026
46138,37,"en","Multiply.\n163×108[[ans]]@",20027
46139,37,"en","Multiply.\n272×116[[ans]]@",20028
46140,37,"en","Multiply.\n218×285[[ans]]@",20029
46141,37,"en","Multiply.\n291×142[[ans]]@",20030
46142,37,"en","Multiply.\n276×211[[ans]]@",20031
46143,37,"en","Multiply.\n189×145[[ans]]@",20032
46144,37,"en","Multiply.\n110×197[[ans]]@",20033
46145,37,"en","Multiply.\n128×271[[ans]]@",20034
46151,37,"en","Multiply.\n241×279[[ans]]@",20040
46152,37,"en","Multiply.\n202×203[[ans]]@",20041
46153,37,"en","Multiply.\n104×161[[ans]]@",20050
46154,37,"en","Multiply.\n176×177[[ans]]@",20051
46155,37,"en","Multiply.\n227×206[[ans]]@",20052
46156,37,"en","Multiply.\n284×289[[ans]]@",20053
46157,37,"en","Multiply.\n292×208[[ans]]@",20054
46158,37,"en","Multiply.\n174×216[[ans]]@",20055
46159,37,"en","Multiply.\n181×159[[ans]]@",20056
46160,37,"en","Multiply.\n164×252[[ans]]@",20057
46161,37,"en","Multiply.\n106×267[[ans]]@",20058
46162,37,"en","Multiply.\n285×277[[ans]]@",20059
46163,37,"en","Multiply.\n228×111[[ans]]@",20060
46164,37,"en","Multiply.\n114×189[[ans]]@",20061
46165,37,"en","Multiply.\n161×175[[ans]]@",20062
46166,37,"en","Multiply.\n103×221[[ans]]@",20063
46167,37,"en","Multiply.\n239×293[[ans]]@",20064
46168,37,"en","Multiply.\n198×100[[ans]]@",20065
46169,37,"en","Multiply.\n111×138[[ans]]@",20066
46170,37,"en","Multiply.\n214×194[[ans]]@",20067
46171,37,"en","Multiply.\n266×232[[ans]]@",20070
46172,37,"en","Multiply.\n141×153[[ans]]@",20071
46173,37,"en","Multiply.\n294×286[[ans]]@",20072
46174,37,"en","Multiply.\n179×127[[ans]]@",20073
46175,37,"en","Multiply.\n287×233[[ans]]@",20074
46176,37,"en","Multiply.\n160×238[[ans]]@",20075
46177,37,"en","Multiply.\n115×157[[ans]]@",20076
46178,37,"en","Multiply.\n168×247[[ans]]@",20077
46179,37,"en","Multiply.\n162×231[[ans]]@",20078
46180,37,"en","Multiply.\n273×261[[ans]]@",20079
46181,37,"en","Multiply.\n293×249[[ans]]@",20080
46182,37,"en","Multiply.\n300×297[[ans]]@",20081
46183,37,"en","Multiply.\n171×290[[ans]]@",20082
46184,37,"en","Multiply.\n143×259[[ans]]@",20083
46185,37,"en","Multiply.\n194×214[[ans]]@",20084
46186,37,"en","Multiply.\n261×105[[ans]]@",20085
46187,37,"en","Multiply.\n165×103[[ans]]@",20086
46188,37,"en","Multiply.\n183×129[[ans]]@",20087
46189,37,"en","Multiply.\n140×148[[ans]]@",20088
46190,37,"en","Multiply.\n224×168[[ans]]@",20089
46191,37,"en","Multiply.\n290×183[[ans]]@",20090
46192,37,"en","Multiply.\n182×131[[ans]]@",20091
46193,37,"en","Multiply.\n169×173[[ans]]@",20092
46194,37,"en","Multiply.\n233×227[[ans]]@",20093
46195,37,"en","Multiply.\n225×104[[ans]]@",20094
46196,37,"en","Multiply.\n120×288[[ans]]@",20095
46197,37,"en","Multiply.\n206×256[[ans]]@",20096
46198,37,"en","Multiply.\n150×182[[ans]]@",20097
46199,37,"en","Multiply.\n207×298[[ans]]@",20098
46200,37,"en","Multiply.\n148×236[[ans]]@",20099
46201,37,"en","Multiply.\n289×266[[ans]]@",20100
46202,37,"en","Multiply.\n247×263[[ans]]@",20101
46203,37,"en","Multiply.\n299×215[[ans]]@",20102
46204,37,"en","Multiply.\n142×281[[ans]]@",20103
46205,37,"en","Multiply.\n298×123[[ans]]@",20104
46206,37,"en","Multiply.\n259×169[[ans]]@",20105
46207,37,"en","Multiply.\n281×222[[ans]]@",20106
46208,37,"en","Multiply.\n251×275[[ans]]@",20107
46209,37,"en","Multiply.\n249×109[[ans]]@",20108
46210,37,"en","Multiply.\n156×120[[ans]]@",20109
46211,37,"en","Multiply.\n221×262[[ans]]@",20110
46212,37,"en","Multiply.\n226×179[[ans]]@",20111
46213,37,"en","Multiply.\n177×276[[ans]]@",20112
46214,37,"en","Multiply.\n144×147[[ans]]@",20113
46215,37,"en","Multiply.\n180×180[[ans]]@",20114
46216,37,"en","Multiply.\n235×112[[ans]]@",20115
46217,37,"en","Multiply.\n209×219[[ans]]@",20116
46218,37,"en","Multiply.\n105×113[[ans]]@",20117
46219,37,"en","Multiply.\n274×230[[ans]]@",20118
46220,37,"en","Multiply.\n190×220[[ans]]@",20119
46221,37,"en","Multiply.\n208×251[[ans]]@",20120
46222,37,"en","Multiply.\n185×273[[ans]]@",20121
46223,37,"en","Multiply.\n267×139[[ans]]@",20122
46224,37,"en","Multiply.\n130×264[[ans]]@",20123
46225,37,"en","Multiply.\n107×121[[ans]]@",20124
46226,37,"en","Multiply.\n126×115[[ans]]@",20125
46227,37,"en","Multiply.\n257×172[[ans]]@",20126
46228,37,"en","Multiply.\n101×141[[ans]]@",20127
46229,37,"en","Multiply.\n234×283[[ans]]@",20128
46230,37,"en","Multiply.\n137×300[[ans]]@",20129
46231,37,"en","Multiply.\n260×224[[ans]]@",20130
46232,37,"en","Multiply.\n231×278[[ans]]@",20131
46233,37,"en","Multiply.\n278×207[[ans]]@",20132
46234,37,"en","Multiply.\n100×209[[ans]]@",20133
46235,37,"en","Multiply.\n116×234[[ans]]@",20134
46236,37,"en","Multiply.\n216×126[[ans]]@",20135
46237,37,"en","Multiply.\n146×140[[ans]]@",20136
46238,37,"en","Multiply.\n184×257[[ans]]@",20137
46239,37,"en","Multiply.\n152×155[[ans]]@",20138
46240,37,"en","Multiply.\n236×165[[ans]]@",20139
46241,37,"en","Multiply.\n245×117[[ans]]@",20140
46242,37,"en","Multiply.\n102×154[[ans]]@",20141
46243,37,"en","Multiply.\n119×272[[ans]]@",20142
46244,37,"en","Multiply.\n127×250[[ans]]@",20143
46245,37,"en","Multiply.\n223×128[[ans]]@",20144
46246,37,"en","Multiply.\n270×280[[ans]]@",20145
46247,37,"en","Multiply.\n255×268[[ans]]@",20146
46248,37,"en","Multiply.\n191×200[[ans]]@",20147
46249,37,"en","Multiply.\n256×299[[ans]]@",20148
46250,37,"en","Multiply.\n212×195[[ans]]@",20149
46251,37,"en","Multiply.\n230×235[[ans]]@",20150
46252,37,"en","Multiply.\n108×254[[ans]]@",20151
46253,37,"en","Multiply.\n112×191[[ans]]@",20152
46254,37,"en","Multiply.\n275×137[[ans]]@",20153
46255,37,"en","Multiply.\n242×143[[ans]]@",20154
46256,37,"en","Multiply.\n147×248[[ans]]@",20155
46257,37,"en","Multiply.\n205×241[[ans]]@",20156
46258,37,"en","Multiply.\n124×291[[ans]]@",20157
46259,37,"en","Multiply.\n246×160[[ans]]@",20158
46260,37,"en","Multiply.\n217×201[[ans]]@",20159
46261,37,"en","Multiply.\n296×243[[ans]]@",20160
46262,37,"en","Multiply.\n211×167[[ans]]@",20161
46263,37,"en","Multiply.\n204×223[[ans]]@",20162
46264,37,"en","Multiply.\n135×146[[ans]]@",20163
46265,37,"en","Multiply.\n109×102[[ans]]@",20164
46266,37,"en","Multiply.\n222×119[[ans]]@",20165
46267,37,"en","Multiply.\n151×176[[ans]]@",20166
46268,37,"en","Multiply.\n170×174[[ans]]@",20167
46269,37,"en","Multiply.\n129×225[[ans]]@",20168
46270,37,"en","Multiply.\n172×274[[ans]]@",20169
46271,37,"en","Multiply.\n276×30[[ans]]@",20170
46272,37,"en","Multiply.\n121×23[[ans]]@",20171
46273,37,"en","Multiply.\n100×42[[ans]]@",20172
46274,37,"en","Multiply.\n153×18[[ans]]@",20173
46275,37,"en","Multiply.\n260×10[[ans]]@",20174
46276,37,"en","Multiply.\n284×20[[ans]]@",20175
46277,37,"en","Multiply.\n201×49[[ans]]@",20176
46278,37,"en","Multiply.\n131×25[[ans]]@",20177
46279,37,"en","Multiply.\n240×11[[ans]]@",20178
46280,37,"en","Multiply.\n185×29[[ans]]@",20179
46281,37,"en","Multiply.\n183×26[[ans]]@",20180
46282,37,"en","Multiply.\n194×43[[ans]]@",20181
46283,37,"en","Multiply.\n113×22[[ans]]@",20182
46284,37,"en","Multiply.\n144×19[[ans]]@",20183
46285,37,"en","Multiply.\n122×13[[ans]]@",20184
46286,37,"en","Multiply.\n146×27[[ans]]@",20185
46287,37,"en","Multiply.\n221×45[[ans]]@",20186
46288,37,"en","Multiply.\n300×28[[ans]]@",20187
46289,37,"en","Multiply.\n173×15[[ans]]@",20188
46290,37,"en","Multiply.\n251×39[[ans]]@",20189
46291,37,"en","Multiply.\n225×41[[ans]]@",20190
46292,37,"en","Multiply.\n148×21[[ans]]@",20191
46293,37,"en","Multiply.\n118×35[[ans]]@",20192
46294,37,"en","Multiply.\n190×38[[ans]]@",20193
46295,37,"en","Multiply.\n257×48[[ans]]@",20194
46296,37,"en","Multiply.\n210×31[[ans]]@",20195
46297,37,"en","Multiply.\n162×40[[ans]]@",20196
46298,37,"en","Multiply.\n130×50[[ans]]@",20197
46299,37,"en","Multiply.\n141×33[[ans]]@",20198
46300,37,"en","Multiply.\n255×46[[ans]]@",20199
46301,37,"en","Multiply.\n106×37[[ans]]@",20200
46302,37,"en","Multiply.\n117×47[[ans]]@",20201
46303,37,"en","Multiply.\n103×24[[ans]]@",20202
46304,37,"en","Multiply.\n138×17[[ans]]@",20203
46305,37,"en","Multiply.\n271×34[[ans]]@",20204
46306,37,"en","Multiply.\n245×32[[ans]]@",20205
46307,37,"en","Multiply.\n274×16[[ans]]@",20206
46308,37,"en","Multiply.\n286×12[[ans]]@",20207
46309,37,"en","Multiply.\n219×36[[ans]]@",20208
46310,37,"en","Multiply.\n110×14[[ans]]@",20209
46311,37,"en","Multiply.\n191×30[[ans]]@",20210
46312,37,"en","Multiply.\n267×23[[ans]]@",20211
46313,37,"en","Multiply.\n204×42[[ans]]@",20212
46314,37,"en","Multiply.\n249×18[[ans]]@",20213
46315,37,"en","Multiply.\n196×10[[ans]]@",20214
46316,37,"en","Multiply.\n247×20[[ans]]@",20215
46317,37,"en","Multiply.\n152×49[[ans]]@",20216
46318,37,"en","Multiply.\n187×25[[ans]]@",20217
46319,37,"en","Multiply.\n125×11[[ans]]@",20218
46320,37,"en","Multiply.\n275×29[[ans]]@",20219
46321,37,"en","Multiply.\n222×26[[ans]]@",20220
46322,37,"en","Multiply.\n215×43[[ans]]@",20221
46323,37,"en","Multiply.\n154×22[[ans]]@",20222
46324,37,"en","Multiply.\n129×19[[ans]]@",20223
46325,37,"en","Multiply.\n229×13[[ans]]@",20224
46326,37,"en","Multiply.\n261×27[[ans]]@",20225
46327,37,"en","Multiply.\n182×45[[ans]]@",20226
46328,37,"en","Multiply.\n149×28[[ans]]@",20227
46329,37,"en","Multiply.\n136×15[[ans]]@",20228
46330,37,"en","Multiply.\n135×39[[ans]]@",20229
46331,37,"en","Multiply.\n134×41[[ans]]@",20230
46332,37,"en","Multiply.\n272×21[[ans]]@",20231
46333,37,"en","Multiply.\n184×35[[ans]]@",20232
46334,37,"en","Multiply.\n147×38[[ans]]@",20233
46335,37,"en","Multiply.\n181×48[[ans]]@",20234
46336,37,"en","Multiply.\n232×31[[ans]]@",20235
46337,37,"en","Multiply.\n281×40[[ans]]@",20236
46338,37,"en","Multiply.\n273×50[[ans]]@",20237
46339,37,"en","Multiply.\n264×33[[ans]]@",20238
46340,37,"en","Multiply.\n297×46[[ans]]@",20239
46341,37,"en","Multiply.\n233×37[[ans]]@",20240
46342,37,"en","Multiply.\n227×47[[ans]]@",20241
46343,37,"en","Multiply.\n150×24[[ans]]@",20242
46344,37,"en","Multiply.\n142×17[[ans]]@",20243
46345,37,"en","Multiply.\n127×34[[ans]]@",20244
46346,37,"en","Multiply.\n105×32[[ans]]@",20245
46347,37,"en","Multiply.\n171×16[[ans]]@",20246
46348,37,"en","Multiply.\n246×12[[ans]]@",20247
46349,37,"en","Multiply.\n288×36[[ans]]@",20248
46350,37,"en","Multiply.\n293×14[[ans]]@",20249
46351,37,"en","Multiply.\n250×30[[ans]]@",20250
46352,37,"en","Multiply.\n266×23[[ans]]@",20251
46353,37,"en","Multiply.\n195×42[[ans]]@",20252
46354,37,"en","Multiply.\n241×18[[ans]]@",20253
46355,37,"en","Multiply.\n123×10[[ans]]@",20254
46356,37,"en","Multiply.\n296×20[[ans]]@",20255
46357,37,"en","Multiply.\n179×49[[ans]]@",20256
46358,37,"en","Multiply.\n124×25[[ans]]@",20257
46359,37,"en","Multiply.\n139×11[[ans]]@",20258
46360,37,"en","Multiply.\n132×29[[ans]]@",20259
46361,37,"en","Multiply.\n270×26[[ans]]@",20260
46362,37,"en","Multiply.\n228×43[[ans]]@",20261
46363,37,"en","Multiply.\n236×22[[ans]]@",20262
46364,37,"en","Multiply.\n223×19[[ans]]@",20263
46365,37,"en","Multiply.\n198×13[[ans]]@",20264
46366,37,"en","Multiply.\n287×27[[ans]]@",20265
46367,37,"en","Multiply.\n238×45[[ans]]@",20266
46368,37,"en","Multiply.\n294×28[[ans]]@",20267
46369,37,"en","Multiply.\n212×15[[ans]]@",20268
46370,37,"en","Multiply.\n101×39[[ans]]@",20269
46371,37,"en","Multiply.\n158×41[[ans]]@",20270
46372,37,"en","Multiply.\n216×21[[ans]]@",20271
46373,37,"en","Multiply.\n239×35[[ans]]@",20272
46374,37,"en","Multiply.\n243×38[[ans]]@",20273
46375,37,"en","Multiply.\n259×48[[ans]]@",20274
46376,37,"en","Multiply.\n291×31[[ans]]@",20275
46377,37,"en","Multiply.\n133×40[[ans]]@",20276
46378,37,"en","Multiply.\n109×50[[ans]]@",20277
46379,37,"en","Multiply.\n168×33[[ans]]@",20278
46380,37,"en","Multiply.\n169×46[[ans]]@",20279
46381,37,"en","Multiply.\n159×37[[ans]]@",20280
46382,37,"en","Multiply.\n214×47[[ans]]@",20281
46383,37,"en","Multiply.\n188×24[[ans]]@",20282
46384,37,"en","Multiply.\n295×17[[ans]]@",20283
46385,37,"en","Multiply.\n163×34[[ans]]@",20284
46386,37,"en","Multiply.\n217×32[[ans]]@",20285
46387,37,"en","Multiply.\n285×16[[ans]]@",20286
46388,37,"en","Multiply.\n205×12[[ans]]@",20287
46389,37,"en","Multiply.\n202×36[[ans]]@",20288
46390,37,"en","Multiply.\n242×14[[ans]]@",20289
46391,37,"en","Multiply.\n253×30[[ans]]@",20290
46392,37,"en","Multiply.\n200×23[[ans]]@",20291
46393,37,"en","Multiply.\n178×42[[ans]]@",20292
46394,37,"en","Multiply.\n180×18[[ans]]@",20293
46395,37,"en","Multiply.\n116×10[[ans]]@",20294
46396,37,"en","Multiply.\n126×20[[ans]]@",20295
46397,37,"en","Multiply.\n262×49[[ans]]@",20296
46398,37,"en","Multiply.\n298×25[[ans]]@",20297
46399,37,"en","Multiply.\n224×11[[ans]]@",20298
46400,37,"en","Multiply.\n220×29[[ans]]@",20299
46401,37,"en","Multiply.\n111×26[[ans]]@",20300
46402,37,"en","Multiply.\n277×43[[ans]]@",20301
46403,37,"en","Multiply.\n265×22[[ans]]@",20302
46404,37,"en","Multiply.\n268×19[[ans]]@",20303
46405,37,"en","Multiply.\n186×13[[ans]]@",20304
46406,37,"en","Multiply.\n244×27[[ans]]@",20305
46407,37,"en","Multiply.\n207×45[[ans]]@",20306
46408,37,"en","Multiply.\n197×28[[ans]]@",20307
46409,37,"en","Multiply.\n164×15[[ans]]@",20308
46410,37,"en","Multiply.\n289×39[[ans]]@",20309
46411,37,"en","Multiply.\n199×41[[ans]]@",20310
46412,37,"en","Multiply.\n230×21[[ans]]@",20311
46413,37,"en","Multiply.\n252×35[[ans]]@",20312
46414,37,"en","Multiply.\n102×38[[ans]]@",20313
46415,37,"en","Multiply.\n151×48[[ans]]@",20314
46416,37,"en","Multiply.\n211×31[[ans]]@",20315
46417,37,"en","Multiply.\n128×40[[ans]]@",20316
46418,37,"en","Multiply.\n120×50[[ans]]@",20317
46419,37,"en","Multiply.\n156×33[[ans]]@",20318
46420,37,"en","Multiply.\n282×46[[ans]]@",20319
46421,37,"en","Multiply.\n108×37[[ans]]@",20320
46422,37,"en","Multiply.\n104×47[[ans]]@",20321
46423,37,"en","Multiply.\n237×24[[ans]]@",20322
46424,37,"en","Multiply.\n176×17[[ans]]@",20323
46425,37,"en","Multiply.\n170×34[[ans]]@",20324
46426,37,"en","Multiply.\n119×32[[ans]]@",20325
46427,37,"en","Multiply.\n193×16[[ans]]@",20326
46428,37,"en","Multiply.\n280×12[[ans]]@",20327
46429,37,"en","Multiply.\n218×36[[ans]]@",20328
46430,37,"en","Multiply.\n248×14[[ans]]@",20329
46431,37,"en","Multiply.\n165×30[[ans]]@",20330
46432,37,"en","Multiply.\n155×23[[ans]]@",20331
46433,37,"en","Multiply.\n160×42[[ans]]@",20332
46434,37,"en","Multiply.\n137×18[[ans]]@",20333
46435,37,"en","Multiply.\n107×10[[ans]]@",20334
46436,37,"en","Multiply.\n189×20[[ans]]@",20335
46437,37,"en","Multiply.\n283×49[[ans]]@",20336
46438,37,"en","Multiply.\n208×25[[ans]]@",20337
46439,37,"en","Multiply.\n157×11[[ans]]@",20338
46440,37,"en","Multiply.\n115×29[[ans]]@",20339
46441,37,"en","Multiply.\n174×26[[ans]]@",20340
46442,37,"en","Multiply.\n167×43[[ans]]@",20341
46443,37,"en","Multiply.\n177×22[[ans]]@",20342
46444,37,"en","Multiply.\n192×19[[ans]]@",20343
46445,37,"en","Multiply.\n279×13[[ans]]@",20344
46446,37,"en","Multiply.\n263×27[[ans]]@",20345
46447,37,"en","Multiply.\n231×45[[ans]]@",20346
46448,37,"en","Multiply.\n235×28[[ans]]@",20347
46449,37,"en","Multiply.\n213×15[[ans]]@",20348
46450,37,"en","Multiply.\n290×39[[ans]]@",20349
46451,37,"en","Multiply.\n112×41[[ans]]@",20350
46452,37,"en","Multiply.\n269×21[[ans]]@",20351
46453,37,"en","Multiply.\n254×35[[ans]]@",20352
46454,37,"en","Multiply.\n140×38[[ans]]@",20353
46455,37,"en","Multiply.\n292×48[[ans]]@",20354
46456,37,"en","Multiply.\n206×31[[ans]]@",20355
46457,37,"en","Multiply.\n203×40[[ans]]@",20356
46458,37,"en","Multiply.\n234×50[[ans]]@",20357
46459,37,"en","Multiply.\n226×33[[ans]]@",20358
46460,37,"en","Multiply.\n172×46[[ans]]@",20359
46461,37,"en","Multiply.\n161×37[[ans]]@",20360
46462,37,"en","Multiply.\n175×47[[ans]]@",20361
46463,37,"en","Multiply.\n299×24[[ans]]@",20362
46464,37,"en","Multiply.\n143×17[[ans]]@",20363
46465,37,"en","Multiply.\n258×34[[ans]]@",20364
46466,37,"en","Multiply.\n256×32[[ans]]@",20365
46467,37,"en","Multiply.\n209×16[[ans]]@",20366
46468,37,"en","Multiply.\n166×12[[ans]]@",20367
46469,37,"en","Multiply.\n114×36[[ans]]@",20368
46470,37,"en","Multiply.\n278×14[[ans]]@",20369
46471,38,"en","Divide.\n281÷43[[ans]]R[[ans]]@",20370
46472,38,"en","Divide.\n304÷89[[ans]]R[[ans]]@",20371
46473,38,"en","Divide.\n109÷42[[ans]]R[[ans]]@",20372
46474,38,"en","Divide.\n186÷84[[ans]]R[[ans]]@",20373
46475,38,"en","Divide.\n392÷52[[ans]]R[[ans]]@",20374
46476,38,"en","Divide.\n312÷78[[ans]]@",20375
46477,38,"en","Divide.\n308÷14[[ans]]@",20376
46478,38,"en","Divide.\n390÷99[[ans]]R[[ans]]@",20377
46479,38,"en","Divide.\n232÷72[[ans]]R[[ans]]@",20378
46480,38,"en","Divide.\n188÷88[[ans]]R[[ans]]@",20379
46481,38,"en","Divide.\n225÷98[[ans]]R[[ans]]@",20380
46482,38,"en","Divide.\n157÷12[[ans]]R[[ans]]@",20381
46483,38,"en","Divide.\n328÷39[[ans]]R[[ans]]@",20382
46484,38,"en","Divide.\n140÷92[[ans]]R[[ans]]@",20383
46485,38,"en","Divide.\n222÷91[[ans]]R[[ans]]@",20384
46486,38,"en","Divide.\n117÷75[[ans]]R[[ans]]@",20385
46487,38,"en","Divide.\n215÷69[[ans]]R[[ans]]@",20386
46488,38,"en","Divide.\n212÷86[[ans]]R[[ans]]@",20387
46489,38,"en","Divide.\n278÷17[[ans]]R[[ans]]@",20388
46490,38,"en","Divide.\n397÷11[[ans]]R[[ans]]@",20389
46491,38,"en","Divide.\n307÷38[[ans]]R[[ans]]@",20390
46492,38,"en","Divide.\n206÷63[[ans]]R[[ans]]@",20391
46493,38,"en","Divide.\n129÷53[[ans]]R[[ans]]@",20392
46494,38,"en","Divide.\n118÷96[[ans]]R[[ans]]@",20393
46495,38,"en","Divide.\n211÷18[[ans]]R[[ans]]@",20394
46496,38,"en","Divide.\n106÷30[[ans]]R[[ans]]@",20395
46497,38,"en","Divide.\n132÷58[[ans]]R[[ans]]@",20396
46498,38,"en","Divide.\n382÷83[[ans]]R[[ans]]@",20397
46499,38,"en","Divide.\n342÷68[[ans]]R[[ans]]@",20398
46500,38,"en","Divide.\n385÷90[[ans]]R[[ans]]@",20399
46501,38,"en","Divide.\n388÷57[[ans]]R[[ans]]@",20400
46502,38,"en","Divide.\n179÷80[[ans]]R[[ans]]@",20401
46503,38,"en","Divide.\n107÷13[[ans]]R[[ans]]@",20402
46504,38,"en","Divide.\n166÷31[[ans]]R[[ans]]@",20403
46505,38,"en","Divide.\n396÷37[[ans]]R[[ans]]@",20404
46506,38,"en","Divide.\n368÷94[[ans]]R[[ans]]@",20405
46507,38,"en","Divide.\n380÷20[[ans]]@",20406
46508,38,"en","Divide.\n150÷32[[ans]]R[[ans]]@",20407
46509,38,"en","Divide.\n280÷77[[ans]]R[[ans]]@",20408
46510,38,"en","Divide.\n303÷23[[ans]]R[[ans]]@",20409
46511,38,"en","Divide.\n288÷24[[ans]]@",20410
46512,38,"en","Divide.\n137÷71[[ans]]R[[ans]]@",20411
46513,38,"en","Divide.\n276÷87[[ans]]R[[ans]]@",20412
46514,38,"en","Divide.\n353÷34[[ans]]R[[ans]]@",20413
46515,38,"en","Divide.\n285÷25[[ans]]R[[ans]]@",20414
46516,38,"en","Divide.\n251÷21[[ans]]R[[ans]]@",20415
46517,38,"en","Divide.\n395÷44[[ans]]R[[ans]]@",20416
46518,38,"en","Divide.\n116÷76[[ans]]R[[ans]]@",20417
46519,38,"en","Divide.\n264÷26[[ans]]R[[ans]]@",20418
46520,38,"en","Divide.\n246÷81[[ans]]R[[ans]]@",20419
46521,38,"en","Divide.\n366÷28[[ans]]R[[ans]]@",20420
46522,38,"en","Divide.\n350÷35[[ans]]@",20421
46523,38,"en","Divide.\n292÷47[[ans]]R[[ans]]@",20422
46524,38,"en","Divide.\n133÷60[[ans]]R[[ans]]@",20423
46525,38,"en","Divide.\n100÷49[[ans]]R[[ans]]@",20424
46526,38,"en","Divide.\n167÷70[[ans]]R[[ans]]@",20425
46527,38,"en","Divide.\n287÷50[[ans]]R[[ans]]@",20426
46528,38,"en","Divide.\n316÷62[[ans]]R[[ans]]@",20427
46529,38,"en","Divide.\n135÷73[[ans]]R[[ans]]@",20428
46530,38,"en","Divide.\n359÷85[[ans]]R[[ans]]@",20429
46531,38,"en","Divide.\n198÷15[[ans]]R[[ans]]@",20430
46532,38,"en","Divide.\n134÷16[[ans]]R[[ans]]@",20431
46533,38,"en","Divide.\n319÷97[[ans]]R[[ans]]@",20432
46534,38,"en","Divide.\n393÷66[[ans]]R[[ans]]@",20433
46535,38,"en","Divide.\n293÷41[[ans]]R[[ans]]@",20434
46536,38,"en","Divide.\n346÷93[[ans]]R[[ans]]@",20435
46537,38,"en","Divide.\n294÷82[[ans]]R[[ans]]@",20436
46538,38,"en","Divide.\n197÷55[[ans]]R[[ans]]@",20437
46539,38,"en","Divide.\n227÷19[[ans]]R[[ans]]@",20438
46540,38,"en","Divide.\n262÷54[[ans]]R[[ans]]@",20439
46541,38,"en","Divide.\n265÷36[[ans]]R[[ans]]@",20440
46542,38,"en","Divide.\n159÷67[[ans]]R[[ans]]@",20441
46543,38,"en","Divide.\n363÷33[[ans]]@",20442
46544,38,"en","Divide.\n261÷48[[ans]]R[[ans]]@",20443
46545,38,"en","Divide.\n299÷56[[ans]]R[[ans]]@",20444
46546,38,"en","Divide.\n333÷10[[ans]]R[[ans]]@",20445
46547,38,"en","Divide.\n155÷95[[ans]]R[[ans]]@",20446
46548,38,"en","Divide.\n341÷59[[ans]]R[[ans]]@",20447
46549,38,"en","Divide.\n309÷61[[ans]]R[[ans]]@",20448
46550,38,"en","Divide.\n104÷45[[ans]]R[[ans]]@",20449
46551,38,"en","Divide.\n255÷74[[ans]]R[[ans]]@",20450
46552,38,"en","Divide.\n266÷40[[ans]]R[[ans]]@",20451
46553,38,"en","Divide.\n185÷27[[ans]]R[[ans]]@",20452
46554,38,"en","Divide.\n297÷64[[ans]]R[[ans]]@",20453
46555,38,"en","Divide.\n248÷79[[ans]]R[[ans]]@",20454
46556,38,"en","Divide.\n228÷46[[ans]]R[[ans]]@",20455
46557,38,"en","Divide.\n189÷51[[ans]]R[[ans]]@",20456
46558,38,"en","Divide.\n152÷22[[ans]]R[[ans]]@",20457
46559,38,"en","Divide.\n340÷29[[ans]]R[[ans]]@",20458
46560,38,"en","Divide.\n193÷65[[ans]]R[[ans]]@",20459
46561,38,"en","Divide.\n389÷43[[ans]]R[[ans]]@",20460
46562,38,"en","Divide.\n315÷89[[ans]]R[[ans]]@",20461
46563,38,"en","Divide.\n119÷42[[ans]]R[[ans]]@",20462
46564,38,"en","Divide.\n218÷84[[ans]]R[[ans]]@",20463
46565,38,"en","Divide.\n229÷52[[ans]]R[[ans]]@",20464
46566,38,"en","Divide.\n378÷78[[ans]]R[[ans]]@",20465
46567,38,"en","Divide.\n258÷14[[ans]]R[[ans]]@",20466
46568,38,"en","Divide.\n176÷99[[ans]]R[[ans]]@",20467
46569,38,"en","Divide.\n391÷72[[ans]]R[[ans]]@",20468
46570,38,"en","Divide.\n360÷88[[ans]]R[[ans]]@",20469
46571,38,"en","Divide.\n282÷98[[ans]]R[[ans]]@",20470
46572,38,"en","Divide.\n111÷12[[ans]]R[[ans]]@",20471
46573,38,"en","Divide.\n373÷39[[ans]]R[[ans]]@",20472
46574,38,"en","Divide.\n230÷92[[ans]]R[[ans]]@",20473
46575,38,"en","Divide.\n131÷91[[ans]]R[[ans]]@",20474
46576,38,"en","Divide.\n358÷75[[ans]]R[[ans]]@",20475
46577,38,"en","Divide.\n339÷69[[ans]]R[[ans]]@",20476
